종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
405100,큐알티,KOSDAQ,일반서비스,12970,100,0.78,1.59392E+11
66310,큐에스아이,KOSDAQ,전기·전자,7920,-20,-0.25,73431238320
16600,큐캐피탈,KOSDAQ,금융,273,-7,-2.5,48661461576
355390,크라우드웍스,KOSDAQ,IT 서비스,6600,-180,-2.65,61432232400
96240,크레버스,KOSDAQ,일반서비스,13920,30,0.22,1.55043E+11
40350,크레오에스지,KOSDAQ,IT 서비스,481,-3,-0.62,92931760363
110790,크리스에프앤씨,KOSDAQ,섬유·의류,4720,40,0.85,1.10594E+11
900250,크리스탈신소재,KOSDAQ,금융,849,-4,-0.47,1.10913E+11
45520,크린앤사이언스,KOSDAQ,기계·장비,4175,5,0.12,27137500000
214150,클래시스,KOSDAQ,의료·정밀기기,59500,500,0.85,3.89759E+12
466100,클로봇,KOSDAQ,IT 서비스,18420,210,1.15,4.56165E+11
237880,클리오,KOSDAQ,화학,15520,230,1.5,2.80467E+11
139670,키네마스터,KOSDAQ,IT 서비스,2440,-60,-2.4,34449896400
475430,키스트론,KOSDAQ,전기·전자,5530,150,2.79,98700048300
487720,키움제10호스팩,KOSDAQ,금융,2085,-5,-0.24,8819550000
489480,키움제11호스팩,KOSDAQ,금융,2050,15,0.74,13530000000
446840,키움제8호스팩,KOSDAQ,금융,2260,-5,-0.22,13288800000
54780,키이스트,KOSDAQ,오락·문화,4255,10,0.24,83175859215
256940,킵스파마,KOSDAQ,기계·장비,12630,-260,-2.02,2.53587E+11
219130,타이거일렉,KOSDAQ,전기·전자,17850,60,0.34,1.1271E+11
336680,탑런토탈솔루션,KOSDAQ,전기·전자,3995,0,0,1.56387E+11
360070,탑머티리얼,KOSDAQ,전기·전자,25600,-100,-0.39,2.08475E+11
65130,탑엔지니어링,KOSDAQ,기계·장비,3900,10,0.26,63688879800
134580,탑코미디어,KOSDAQ,IT 서비스,1829,-2,-0.11,90158998521
23160,태광,KOSDAQ,금속,22300,-650,-2.83,5.9095E+11
323280,태성,KOSDAQ,기계·장비,33100,1350,4.25,1.00957E+12
53620,태양,KOSDAQ,금속,6770,20,0.3,58222000000
44490,태웅,KOSDAQ,금속,40300,-1150,-2.77,8.06297E+11
124560,태웅로직스,KOSDAQ,운송·창고,3190,15,0.47,1.2671E+11
191420,테고사이언스,KOSDAQ,제약,16950,200,1.19,1.37445E+11
73640,테라사이언스,KOSDAQ,금속,654,0,0,69571715580
66700,테라젠이텍스,KOSDAQ,제약,2995,-45,-1.48,1.11271E+11
95610,테스,KOSDAQ,기계·장비,25250,1000,4.12,4.99148E+11
64520,테크엘,KOSDAQ,전기·전자,2205,-5,-0.23,49284091710
89030,테크윙,KOSDAQ,기계·장비,29300,150,0.51,1.09446E+12
54450,텔레칩스,KOSDAQ,전기·전자,12710,110,0.87,1.92483E+11
200230,텔콘RF제약,KOSDAQ,제약,5130,400,8.46,61688367990
393210,토마토시스템,KOSDAQ,IT 서비스,6460,-80,-1.22,1.0087E+11
475960,토모큐브,KOSDAQ,의료·정밀기기,25600,300,1.19,3.39309E+11
215480,토박스코리아,KOSDAQ,유통,2300,-5,-0.22,21114000000
51360,토비스,KOSDAQ,전기·전자,17750,190,1.08,2.8519E+11
45340,토탈소프트,KOSDAQ,IT 서비스,6960,-170,-2.38,59563958400
108230,톱텍,KOSDAQ,기계·장비,4735,20,0.42,1.8004E+11
79970,투비소프트,KOSDAQ,IT 서비스,596,0,0,6807796888
199800,툴젠,KOSDAQ,일반서비스,29000,800,2.84,2.48894E+11
417790,트루엔,KOSDAQ,전기·전자,9250,30,0.33,1.01747E+11
290090,트윔,KOSDAQ,IT 서비스,8500,-40,-0.47,63242278000
26150,특수건설,KOSDAQ,건설,7270,100,1.39,1.27562E+11
464280,티디에스팜,KOSDAQ,제약,11000,60,0.55,60830000000
117730,티로보틱스,KOSDAQ,기계·장비,11140,-60,-0.54,2.09232E+11
33830,티비씨,KOSDAQ,오락·문화,711,1,0.14,71100000000
57680,티사이언티픽,KOSDAQ,IT 서비스,1241,-4,-0.32,88419389741
204610,티쓰리,KOSDAQ,IT 서비스,2295,85,3.85,1.41376E+11
125020,티씨머티리얼즈,KOSDAQ,전기·전자,5360,20,0.37,1.83461E+11
64760,티씨케이,KOSDAQ,비금속,107100,2400,2.29,1.25039E+12
246710,티앤알바이오팹,KOSDAQ,제약,3030,150,5.21,65286888840
340570,티앤엘,KOSDAQ,제약,61600,1200,1.99,5.00685E+11
43220,티에스넥스젠,KOSDAQ,기계·장비,171,0,0,27227331873
277880,티에스아이,KOSDAQ,기계·장비,5380,-10,-0.19,1.0871E+11
131290,티에스이,KOSDAQ,의료·정밀기기,40400,1450,3.72,4.46882E+11
425420,티에프이,KOSDAQ,전기·전자,33000,1550,4.93,3.75573E+11
484810,티엑스알로보틱스,KOSDAQ,기계·장비,12970,-210,-1.59,2.00398E+11
131100,티엔엔터테인먼트,KOSDAQ,오락·문화,1866,-15,-0.8,52338038232
356860,티엘비,KOSDAQ,전기·전자,28150,2100,8.06,2.76789E+11
321550,티움바이오,KOSDAQ,일반서비스,4575,-20,-0.44,1.24001E+11
425040,티이엠씨,KOSDAQ,화학,7060,70,1,1.50583E+11
241790,티이엠씨씨엔에스,KOSDAQ,기계·장비,7150,-10,-0.14,71518833100
22220,티케이지애강,KOSDAQ,화학,869,6,0.7,45009489151
104480,티케이케미칼,KOSDAQ,화학,1745,-27,-1.52,1.58613E+11
81150,티플랙스,KOSDAQ,금속,3445,65,1.92,83604644890
130740,티피씨글로벌,KOSDAQ,운송장비·부품,1782,-29,-1.6,20095041978
84730,팅크웨어,KOSDAQ,전기·전자,8750,-50,-0.57,97207460000
440110,파두,KOSDAQ,전기·전자,11730,-300,-2.49,5.79952E+11
33540,파라텍,KOSDAQ,기계·장비,1415,8,0.57,53417754145
388870,파로스아이바이오,KOSDAQ,일반서비스,5810,-40,-0.68,75215864920
43200,파루,KOSDAQ,전기·전자,1170,-9,-0.76,48911048550
214450,파마리서치,KOSDAQ,제약,664000,56000,9.21,6.89873E+12
208340,파멥신,KOSDAQ,제약,2915,0,0,2.33786E+11
177830,파버나인,KOSDAQ,전기·전자,2980,10,0.34,40211973980
37070,파세코,KOSDAQ,전기·전자,6170,-40,-0.64,1.234E+11
150900,파수,KOSDAQ,IT 서비스,4665,35,0.76,54570806130
37030,파워넷,KOSDAQ,전기·전자,2740,15,0.55,65969705900
47310,파워로직스,KOSDAQ,전기·전자,4495,-30,-0.66,1.64565E+11
368770,파이버프로,KOSDAQ,의료·정밀기기,6110,-70,-1.13,2.00739E+11
170790,파이오링크,KOSDAQ,전기·전자,7950,-80,-1,53415167550
49120,파인디앤씨,KOSDAQ,전기·전자,900,-7,-0.77,46811469600
38950,파인디지털,KOSDAQ,전기·전자,3670,15,0.41,37473507550
387570,파인메딕스,KOSDAQ,의료·정밀기기,7880,110,1.42,44332092000
441270,파인엠텍,KOSDAQ,전기·전자,9890,-410,-3.98,3.67374E+11
106240,파인테크닉스,KOSDAQ,전기·전자,1056,-3,-0.28,17951303040
131760,파인텍,KOSDAQ,기계·장비,787,-3,-0.38,34180655821
65690,파커스,KOSDAQ,화학,1053,-16,-1.5,14793945543
140860,파크시스템스,KOSDAQ,의료·정밀기기,253500,-3000,-1.17,1.7726E+12
91700,파트론,KOSDAQ,전기·전자,6590,60,0.92,3.7563E+11
32800,판타지오,KOSDAQ,오락·문화,550,-3,-0.54,25276381900
318010,팜스빌,KOSDAQ,음식료·담배,4530,145,3.31,35919901140
27710,팜스토리,KOSDAQ,음식료·담배,1227,0,0,1.36708E+11
225590,패션플랫폼,KOSDAQ,섬유·의류,943,-16,-1.67,25118420359
54300,팬스타엔터프라이즈,KOSDAQ,기계·장비,997,22,2.26,1.15395E+11
68050,팬엔터테인먼트,KOSDAQ,오락·문화,2195,10,0.46,60788496820
222110,팬젠,KOSDAQ,제약,6220,70,1.14,83933905340
271830,팸텍,KOSDAQ,기계·장비,1862,-22,-1.17,54910756124
263750,펄어비스,KOSDAQ,IT 서비스,39600,-100,-0.25,2.54422E+12
251970,펌텍코리아,KOSDAQ,화학,73300,200,0.27,9.0892E+11
168360,펨트론,KOSDAQ,기계·장비,10870,180,1.68,2.31404E+11
87010,펩트론,KOSDAQ,제약,301500,-8000,-2.58,7.02415E+12
64800,포니링크,KOSDAQ,유통,1021,-23,-2.2,1.30491E+11
119500,포메탈,KOSDAQ,금속,3060,10,0.33,36252529920
389140,포바이포,KOSDAQ,오락·문화,14490,-550,-3.66,1.61849E+11
105760,포스뱅크,KOSDAQ,기계·장비,6730,50,0.75,64983836850
9520,포스코엠텍,KOSDAQ,금속,14290,20,0.14,5.95074E+11
189690,포시에스,KOSDAQ,IT 서비스,2220,0,0,60654771180
318020,포인트모바일,KOSDAQ,전기·전자,4955,-55,-1.1,62741557760
256630,포인트엔지니어링,KOSDAQ,금속,1164,-5,-0.43,67508591808
331380,포커스에이아이,KOSDAQ,전기·전자,2470,25,1.02,56131866440
208710,포톤,KOSDAQ,전기·전자,2050,-5,-0.24,27019270600
472850,폰드그룹,KOSDAQ,유통,11280,480,4.44,3.6484E+11
39980,폴라리스AI,KOSDAQ,IT 서비스,2475,5,0.2,1.80127E+11
41910,폴라리스AI파마,KOSDAQ,제약,6850,90,1.33,92486007950
234100,폴라리스세원,KOSDAQ,운송장비·부품,1369,7,0.51,95877327699
41020,폴라리스오피스,KOSDAQ,IT 서비스,5860,50,0.86,2.91391E+11
114630,폴라리스우노,KOSDAQ,화학,519,1,0.19,45644777412
290720,푸드나무,KOSDAQ,유통,2250,-5,-0.22,55192333500
5670,푸드웰,KOSDAQ,음식료·담배,6010,10,0.17,60100000000
94940,푸른기술,KOSDAQ,전기·전자,8210,300,3.79,68646979060
57880,푸른소나무,KOSDAQ,기타,8790,0,0,2.16061E+11
7330,푸른저축은행,KOSDAQ,금융,10050,350,3.61,1.51582E+11
93380,풍강,KOSDAQ,금속,2940,25,0.86,29045180220
23900,풍국주정,KOSDAQ,음식료·담배,9400,20,0.21,1.1844E+11
371950,풍원정밀,KOSDAQ,전기·전자,11130,-60,-0.54,2.34181E+11
370090,퓨런티어,KOSDAQ,의료·정밀기기,14190,-180,-1.25,1.21421E+11
445180,퓨릿,KOSDAQ,화학,6390,70,1.11,1.0888E+11
151910,퓨처코어,KOSDAQ,전기·전자,640,0,0,1.21646E+11
220100,퓨쳐켐,KOSDAQ,제약,18130,-10,-0.06,4.00712E+11
35200,프럼파스트,KOSDAQ,화학,3585,85,2.43,34884165150
334970,프레스티지바이오로직스,KOSDAQ,제약,3725,70,1.92,2.89629E+11
321260,프로이천,KOSDAQ,전기·전자,1945,-5,-0.26,54833603380
53610,프로텍,KOSDAQ,기계·장비,28200,1300,4.83,3.102E+11
468530,프로티나,KOSDAQ,일반서비스,19000,950,5.26,2.04903E+11
303360,프로티아,KOSDAQ,의료·정밀기기,3905,-40,-1.01,50285524575
377220,프롬바이오,KOSDAQ,음식료·담배,1908,0,0,54015480000
335810,프리시젼바이오,KOSDAQ,의료·정밀기기,3045,45,1.5,35366231670
53160,프리엠스,KOSDAQ,전기·전자,8880,0,0,53280000000
405000,플라즈맵,KOSDAQ,의료·정밀기기,8480,-60,-0.7,32550005120
41590,플래스크,KOSDAQ,건설,2370,0,0,1.16064E+11
367000,플래티어,KOSDAQ,IT 서비스,4490,-10,-0.22,37663049430
75130,플랜티넷,KOSDAQ,IT 서비스,2820,0,0,46874942400
237820,플레이디,KOSDAQ,일반서비스,5180,40,0.78,66444585200
23770,플레이위드,KOSDAQ,IT 서비스,3635,95,2.68,31867390700
19570,플루토스,KOSDAQ,금융,308,-9,-2.84,20238692936
300080,플리토,KOSDAQ,IT 서비스,11480,-160,-1.37,1.89483E+11
33790,피노,KOSDAQ,전기·전자,4915,145,3.04,3.34403E+11
32580,피델릭스,KOSDAQ,전기·전자,1146,9,0.79,37969345344
51380,피씨디렉트,KOSDAQ,유통,2190,-5,-0.23,33594757680
241820,피씨엘,KOSDAQ,제약,302,0,0,17869934034
452450,피아이이,KOSDAQ,기계·장비,8480,100,1.19,3.0425E+11
237750,피앤씨테크,KOSDAQ,전기·전자,4785,85,1.81,31086231000
460940,피앤에스로보틱스,KOSDAQ,의료·정밀기기,12720,-150,-1.17,82320532800
319660,피에스케이,KOSDAQ,기계·장비,21250,1150,5.72,6.15543E+11
31980,피에스케이홀딩스,KOSDAQ,기계·장비,33350,950,2.93,7.19106E+11
2230,피에스텍,KOSDAQ,의료·정밀기기,4510,-15,-0.33,86924928200
43370,피에이치에이,KOSDAQ,운송장비·부품,11250,70,0.63,2.3625E+11
239890,피엔에이치테크,KOSDAQ,화학,5580,60,1.09,55441512900
347740,피엔케이피부임상연구센타,KOSDAQ,일반서비스,2975,-65,-2.14,89281463600
137400,피엔티,KOSDAQ,기계·장비,35800,200,0.56,8.50002E+11
257370,피엔티엠에스,KOSDAQ,기계·장비,3365,-5,-0.15,42078857265
147760,피엠티,KOSDAQ,의료·정밀기기,2360,5,0.21,25534883760
128660,피제이메탈,KOSDAQ,금속,3040,-5,-0.16,75402241760
6140,피제이전자,KOSDAQ,의료·정밀기기,6300,20,0.32,94500000000
376180,피코그램,KOSDAQ,기타제조,3275,15,0.46,60787399450
304840,피플바이오,KOSDAQ,제약,2540,60,2.42,53919909940
87600,픽셀플러스,KOSDAQ,전기·전자,7110,10,0.14,58064227380
291810,핀텔,KOSDAQ,IT 서비스,2400,10,0.42,27284908800
378340,필에너지,KOSDAQ,기계·장비,13650,-70,-0.51,2.91808E+11
161580,필옵틱스,KOSDAQ,기계·장비,33400,100,0.3,7.81518E+11
347770,핌스,KOSDAQ,전기·전자,1791,-45,-2.45,40936962222
163730,핑거,KOSDAQ,IT 서비스,13480,50,0.37,1.26801E+11
417180,핑거스토리,KOSDAQ,IT 서비스,2500,0,0,43871557500
446750,하나26호스팩,KOSDAQ,금융,2095,0,0,12632850000
448370,하나27호스팩,KOSDAQ,금융,2095,0,0,11773900000
454750,하나28호스팩,KOSDAQ,금융,2405,0,0,17320810000
454640,하나29호스팩,KOSDAQ,금융,2085,5,0.24,11261085000
469880,하나30호스팩,KOSDAQ,금융,2040,-5,-0.24,14902200000
469900,하나31호스팩,KOSDAQ,금융,2035,0,0,11406175000
475240,하나32호스팩,KOSDAQ,금융,2115,0,0,6768000000
475250,하나33호스팩,KOSDAQ,금융,2120,0,0,7844000000
484130,하나34호스팩,KOSDAQ,금융,2060,-5,-0.24,9311200000
0041L0,하나35호스팩,KOSDAQ,금융,1990,-1,-0.05,11999700000
299030,하나기술,KOSDAQ,기계·장비,23650,200,0.85,1.8908E+11
67310,하나마이크론,KOSDAQ,전기·전자,12140,290,2.45,8.04541E+11
166090,하나머티리얼즈,KOSDAQ,전기·전자,25400,350,1.4,5.02353E+11
136480,하림,KOSDAQ,음식료·담배,3035,10,0.33,3.22346E+11
3380,하림지주,KOSDAQ,금융,9470,-40,-0.42,1.06069E+12
450330,하스,KOSDAQ,제약,7720,10,0.13,60493989480
101670,하이드로리튬,KOSDAQ,금속,2350,55,2.4,1.27299E+11
365590,하이딥,KOSDAQ,전기·전자,508,-6,-1.17,78629821912
149980,하이로닉,KOSDAQ,의료·정밀기기,5090,0,0,94645307670
13030,하이록코리아,KOSDAQ,금속,31000,-250,-0.8,3.81159E+11
126700,하이비젼시스템,KOSDAQ,의료·정밀기기,15540,140,0.91,2.322E+11
450050,하이제8호스팩,KOSDAQ,금융,2070,5,0.24,10378980000
160190,하이젠알앤엠,KOSDAQ,전기·전자,32050,50,0.16,9.8996E+11
221840,하이즈항공,KOSDAQ,운송장비·부품,2215,20,0.91,41421742615
106190,하이텍팜,KOSDAQ,제약,12650,70,0.56,1.3451E+11
65650,하이퍼코퍼레이션,KOSDAQ,유통,4185,-45,-1.06,55807878960
66130,하츠,KOSDAQ,전기·전자,4905,25,0.51,62784000000
4590,한국가구,KOSDAQ,유통,5660,-30,-0.53,84900000000
39340,한국경제TV,KOSDAQ,오락·문화,5850,-120,-2.01,1.31625E+11
34950,한국기업평가,KOSDAQ,일반서비스,99600,0,0,4.52235E+11
222980,한국맥널티,KOSDAQ,음식료·담배,3865,35,0.91,42636681795
256840,한국비엔씨,KOSDAQ,제약,5140,30,0.59,3.5155E+11
219750,한국비티비,KOSDAQ,의료·정밀기기,1193,-1,-0.08,78054273805
25550,한국선재,KOSDAQ,금속,3345,5,0.15,85344343380
17890,한국알콜,KOSDAQ,화학,9770,60,0.62,2.07842E+11
80720,한국유니온제약,KOSDAQ,제약,2725,0,0,21562456300
41460,한국전자인증,KOSDAQ,IT 서비스,4205,-30,-0.71,79895000000
101680,한국정밀기계,KOSDAQ,기계·장비,2170,-10,-0.46,18236680000
39740,한국정보공학,KOSDAQ,유통,2825,-45,-1.57,22651971525
53300,한국정보인증,KOSDAQ,IT 서비스,7100,-90,-1.25,3.01334E+11
25770,한국정보통신,KOSDAQ,통신,8890,-90,-1,3.3288E+11
458610,한국제12호스팩,KOSDAQ,금융,2150,-10,-0.46,9094500000
464440,한국제13호스팩,KOSDAQ,금융,2130,10,0.47,9201600000
479880,한국제15호스팩,KOSDAQ,금융,2065,0,0,14186550000
62970,한국첨단소재,KOSDAQ,전기·전자,3325,-20,-0.6,65624919850
23760,한국캐피탈,KOSDAQ,금융,766,-1,-0.13,2.41757E+11
54040,한국컴퓨터,KOSDAQ,전기·전자,4925,-5,-0.1,79151103250
21650,한국큐빅,KOSDAQ,화학,2450,-20,-0.81,40058879350
32300,한국파마,KOSDAQ,제약,14750,20,0.14,1.60874E+11
37230,한국팩키지,KOSDAQ,종이·목재,2140,-35,-1.61,63772699780
448900,한국피아이엠,KOSDAQ,운송장비·부품,13010,-310,-2.33,78117985570
30520,한글과컴퓨터,KOSDAQ,IT 서비스,25650,-450,-1.72,6.2021E+11
52600,한네트,KOSDAQ,통신,4440,-15,-0.34,51342828000
256150,한독크린텍,KOSDAQ,기계·장비,5960,-20,-0.33,50034200000
92460,한라IMS,KOSDAQ,운송장비·부품,12160,160,1.33,2.08054E+11
452190,한빛레이저,KOSDAQ,기계·장비,4800,60,1.27,1.12159E+11
47080,한빛소프트,KOSDAQ,IT 서비스,1385,-20,-1.42,34378971370
452280,한선엔지니어링,KOSDAQ,금속,7250,10,0.14,1.25194E+11
66980,한성크린텍,KOSDAQ,일반서비스,1305,2,0.15,67775338125
114810,한솔아이원스,KOSDAQ,기계·장비,8520,210,2.53,2.43614E+11
70590,한솔인티큐브,KOSDAQ,IT 서비스,1869,8,0.43,25940824749
42520,한스바이오메드,KOSDAQ,제약,8610,-30,-0.35,1.16462E+11
430690,한싹,KOSDAQ,IT 서비스,5050,-30,-0.59,55021401350
78350,한양디지텍,KOSDAQ,전기·전자,9250,150,1.65,1.41011E+11
45100,한양이엔지,KOSDAQ,일반서비스,18890,40,0.21,3.4002E+11
320000,한울반도체,KOSDAQ,기계·장비,2315,-15,-0.64,74795311850
91440,한울소재과학,KOSDAQ,전기·전자,2395,75,3.23,68412710370
276730,한울앤제주,KOSDAQ,음식료·담배,2230,175,8.52,34960503880
24740,한일단조,KOSDAQ,운송장비·부품,2125,-25,-1.16,69906229125
5860,한일사료,KOSDAQ,음식료·담배,3655,25,0.69,1.4402E+11
7770,한일화학,KOSDAQ,화학,9470,-20,-0.21,33239700000
198940,한주라이트메탈,KOSDAQ,금속,770,0,0,29970693060
58450,한주에이알티,KOSDAQ,오락·문화,1023,-29,-2.76,15133874283
107640,한중엔시에스,KOSDAQ,전기·전자,38150,-100,-0.26,3.45561E+11
79170,한창산업,KOSDAQ,금속,7250,10,0.14,37700000000
54920,한컴위드,KOSDAQ,IT 서비스,4520,-105,-2.27,1.27541E+11
457370,한켐,KOSDAQ,화학,9100,0,0,73046919400
2680,한탑,KOSDAQ,음식료·담배,771,9,1.18,24916252029
98070,한텍,KOSDAQ,기계·장비,37800,1200,3.28,4.20379E+11
455310,한화플러스제4호스팩,KOSDAQ,금융,2045,0,0,10347700000
498390,한화플러스제5호스팩,KOSDAQ,금융,2000,0,0,9920000000
34810,해성산업,KOSDAQ,금융,7810,10,0.13,2.54269E+11
03481K,해성산업1우,KOSDAQ,금융,7630,-20,-0.26,10597474860
59270,해성에어로보틱스,KOSDAQ,금속,5640,70,1.26,62834106360
76610,해성옵틱스,KOSDAQ,의료·정밀기기,641,-2,-0.31,27853499918
220180,핸디소프트,KOSDAQ,IT 서비스,2715,75,2.84,52692720000
900270,헝셩그룹,KOSDAQ,금융,233,-1,-0.43,43814960320
214180,헥토이노베이션,KOSDAQ,IT 서비스,15740,60,0.38,2.06581E+11
234340,헥토파이낸셜,KOSDAQ,IT 서비스,17750,530,3.08,1.67791E+11
84990,헬릭스미스,KOSDAQ,일반서비스,4180,70,1.7,1.92668E+11
187660,현대ADM,KOSDAQ,일반서비스,1435,47,3.39,69378903580
170030,현대공업,KOSDAQ,운송장비·부품,6180,-20,-0.32,94801200000
319400,현대무벡스,KOSDAQ,기계·장비,5140,40,0.78,5.71835E+11
48410,현대바이오,KOSDAQ,화학,5800,-10,-0.17,2.78525E+11
52260,현대바이오랜드,KOSDAQ,화학,4805,-35,-0.72,1.4415E+11
16790,현대사료,KOSDAQ,음식료·담배,994,0,0,1.87341E+11
41440,현대에버다임,KOSDAQ,기계·장비,8660,230,2.73,1.55152E+11
39010,현대에이치티,KOSDAQ,전기·전자,7180,0,0,61927500000
90850,현대이지웰,KOSDAQ,IT 서비스,6860,0,0,1.629E+11
460930,현대힘스,KOSDAQ,운송장비·부품,22100,700,3.27,7.84105E+11
92300,현우산업,KOSDAQ,전기·전자,2735,-30,-1.08,51070151760
138360,협진,KOSDAQ,기계·장비,943,217,29.89,45592397864
11080,형지I&C,KOSDAQ,섬유·의류,918,-12,-1.29,38843892144
308100,형지글로벌,KOSDAQ,유통,2505,-75,-2.91,40264440645
64240,홈캐스트,KOSDAQ,유통,2240,10,0.45,78485146880
39610,화성밸브,KOSDAQ,기계·장비,10370,-30,-0.29,1.07956E+11
126640,화신정공,KOSDAQ,운송장비·부품,1273,6,0.47,46303958151
127980,화인써키트,KOSDAQ,전기·전자,5930,80,1.37,70215256120
61250,화일약품,KOSDAQ,제약,1172,6,0.51,1.01397E+11
97870,효성오앤비,KOSDAQ,화학,7080,230,3.36,60109200000
290270,휴네시온,KOSDAQ,IT 서비스,3705,0,0,35596424760
353190,휴럼,KOSDAQ,음식료·담배,719,6,0.84,28313083980
90710,휴림로봇,KOSDAQ,기계·장비,2500,5,0.2,2.98643E+11
78590,휴림에이텍,KOSDAQ,운송장비·부품,490,18,3.81,27543065620
205470,휴마시스,KOSDAQ,제약,1437,39,2.79,1.85912E+11
115160,휴맥스,KOSDAQ,전기·전자,1020,4,0.39,44849526480
28080,휴맥스홀딩스,KOSDAQ,IT 서비스,1999,1,0.05,25142434494
175140,휴먼테크놀로지,KOSDAQ,전기·전자,5470,-200,-3.53,1.35645E+11
200670,휴메딕스,KOSDAQ,제약,63600,0,0,7.14224E+11
65510,휴비츠,KOSDAQ,의료·정밀기기,9160,-40,-0.43,1.1138E+11
263920,휴엠앤씨,KOSDAQ,기타제조,1062,0,0,52085932308
243070,휴온스,KOSDAQ,제약,29150,-300,-1.02,3.49207E+11
84110,휴온스글로벌,KOSDAQ,제약,48400,-400,-0.82,6.11622E+11
145020,휴젤,KOSDAQ,제약,359000,-1000,-0.28,4.41715E+12
24060,흥구석유,KOSDAQ,유통,12450,50,0.4,1.8675E+11
10240,흥국,KOSDAQ,기계·장비,5340,100,1.91,65803196640
189980,흥국에프엔비,KOSDAQ,음식료·담배,1794,2,0.11,72007261638
37440,희림,KOSDAQ,일반서비스,4820,35,0.73,67106329500
